Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 100 Hz
Time (s)	Voltage (V)
12.149996	2.75390625
12.159996	2.783203125
12.170004	2.8173828125
12.179996	2.8515625
12.189996	2.91015625
12.199996	2.9345703125
12.210004	3.0029296875
12.219996	3.017578125
12.229996	3.076171875
12.239996	3.0908203125
12.250004	3.1201171875
12.260004	3.1298828125
12.269996	3.10546875
12.280004	3.10546875
12.290004	3.0810546875
12.300004	3.056640625
12.309996	3.0078125
12.319996	2.9736328125
12.329996	2.9248046875
12.339996	2.87109375
12.35	2.8369140625
12.359996	2.783203125
12.369996	2.7783203125
12.379996	2.734375
12.389996	2.744140625
12.399996	2.7294921875
12.409996	2.7587890625
12.419996	2.783203125
12.429996	2.822265625
12.44	2.8466796875
12.449996	2.8857421875
12.459996	2.9443359375
12.469996	2.9736328125
12.479996	3.02734375
12.490004	3.056640625
12.500004	3.0908203125
12.510004	3.1201171875
12.519996	3.1005859375
12.53	3.1201171875
12.539996	3.0908203125
12.550004	3.095703125
12.559996	3.0419921875
12.569996	3.02734375
12.580004	2.96875
12.590004	2.939453125
12.600004	2.8857421875
12.609996	2.83203125
12.620004	2.8076171875
12.630004	2.7734375
12.640004	2.7587890625
12.649996	2.7392578125
12.659996	2.744140625
12.669996	2.7587890625
12.679996	2.7880859375
12.69	2.8125
12.699996	2.822265625
12.709996	2.8955078125
12.719996	2.919921875
12.729996	2.98828125
12.739996	3.0029296875
12.749996	3.0615234375
12.759996	3.0810546875
12.770004	3.115234375
12.779996	3.1103515625
12.789996	3.1005859375
12.799996	3.1005859375
12.810004	3.0810546875
12.819996	3.056640625
12.829996	3.017578125
12.839996	2.98828125
12.850004	2.94921875
12.859996	2.880859375
12.869996	2.8515625
12.879996	2.802734375
12.890004	2.79296875
12.900004	2.7490234375
12.909996	2.7587890625
12.920004	2.7490234375
12.930004	2.763671875
12.940004	2.7880859375
12.949996	2.802734375
12.959996	2.841796875
12.969996	2.87109375
12.979996	2.9150390625
12.99	2.9638671875
12.999996	3.0126953125
13.009996	3.0517578125
13.019996	3.0712890625
13.029996	3.1005859375
13.039996	3.0908203125
13.049996	3.1201171875
13.059996	3.0859375
13.069996	3.0908203125
13.08	3.046875
13.089996	3.037109375
13.099996	2.98828125
13.109996	2.9345703125
13.119996	2.900390625
13.130004	2.8466796875
13.140004	2.822265625
13.150004	2.7880859375
13.159996	2.7783203125
13.17	2.75390625
13.179996	2.75390625
13.190004	2.7734375
13.199996	2.7685546875
13.209996	2.8125
13.220004	2.8173828125
13.230004	2.880859375
13.240004	2.9052734375
13.249996	2.9638671875
13.260004	2.9931640625
13.270004	3.046875
13.280004	3.06640625
13.289996	3.0810546875
13.299996	3.10546875
13.309996	3.095703125
13.319996	3.1005859375
13.33	3.076171875
13.339996	3.056640625
13.349996	3.0322265625
13.359996	2.9736328125
13.369996	2.958984375
13.379996	2.8955078125
13.389996	2.8759765625
13.399996	2.8173828125
13.410004	2.8076171875
13.419996	2.7734375
13.429996	2.7685546875
13.439996	2.7587890625
13.450004	2.75390625
13.459996	2.783203125
13.469996	2.79296875
13.479996	2.83203125
13.490004	2.861328125
13.499996	2.91015625
13.509996	2.958984375
13.519996	2.9931640625
13.530004	3.0419921875
13.540004	3.0419921875
13.549996	3.1005859375
13.560004	3.076171875
13.570004	3.1103515625
13.580004	3.0859375
13.589996	3.0908203125
13.599996	3.056640625
13.609996	3.046875
13.619996	2.9931640625
13.63	2.94921875
13.639996	2.9150390625
13.649996	2.861328125
13.659996	2.8369140625
13.669996	2.8076171875
13.679996	2.79296875
13.689996	2.7783203125
13.699996	2.744140625
13.709996	2.7783203125
13.72	2.7685546875
13.729996	2.8076171875
13.739996	2.822265625
13.749996	2.87109375
13.759996	2.900390625
13.770004	2.9541015625
13.780004	2.978515625
13.790004	3.0126953125
13.799996	3.046875
13.81	3.0712890625
13.819996	3.0859375
13.830004	3.095703125
13.839996	3.0908203125
13.849996	3.0908203125
13.860004	3.056640625
13.870004	3.0419921875
13.880004	2.978515625
13.889996	2.96875
13.900004	2.91015625
13.910004	2.890625
13.920004	2.83203125
13.929996	2.8271484375
13.939996	2.802734375
13.949996	2.7734375
13.959996	2.7685546875
13.97	2.7685546875
13.979996	2.783203125
13.989996	2.79296875
13.999996	2.83203125
14.009996	2.8564453125
14.019996	2.900390625
14.029996	2.9541015625
14.039996	2.958984375
14.050004	3.0224609375
14.059996	3.0322265625
14.069996	3.076171875
14.079996	3.076171875
14.090004	3.10546875
14.099996	3.0859375
14.109996	3.0908203125
14.119996	3.0615234375
14.130004	3.02734375
14.139996	3.0029296875
14.149996	2.958984375
14.159996	2.9248046875
14.170004	2.8857421875
14.180004	2.8466796875
14.189996	2.8271484375
14.200004	2.7978515625
14.210004	2.79296875
14.220004	2.763671875
14.229996	2.783203125
14.239996	2.7685546875
14.249996	2.8076171875
14.259996	2.822265625
14.27	2.861328125
14.279996	2.900390625
14.289996	2.9296875
14.299996	2.9736328125
14.309996	3.0029296875
14.319996	3.037109375
14.329996	3.056640625
14.339996	3.0810546875
14.349996	3.0908203125
14.36	3.0908203125
14.369996	3.0859375
14.379996	3.0419921875
14.389996	3.0517578125
14.399996	2.9931640625
14.410004	2.978515625
14.420004	2.9248046875
14.430004	2.9052734375
14.439996	2.8515625
14.45	2.83203125
14.459996	2.8076171875
14.470004	2.7783203125
14.479996	2.79296875
14.489996	2.7783203125
14.500004	2.79296875
14.510004	2.802734375
14.520004	2.822265625
14.529996	2.861328125
14.540004	2.880859375
14.550004	2.939453125
14.560004	2.9541015625
14.569996	3.0078125
14.579996	3.0224609375
14.589996	3.06640625
14.599996	3.06640625
14.61	3.095703125
14.619996	3.0859375
14.629996	3.06640625
14.639996	3.0615234375
14.649996	3.037109375
14.659996	3.0078125
14.669996	2.96875
14.679996	2.9443359375
14.690004	2.900390625
14.699996	2.861328125
14.709996	2.841796875
14.719996	2.7978515625
14.730004	2.7978515625
14.739996	2.7685546875
14.749996	2.79296875
14.759996	2.783203125
14.770004	2.8076171875
14.779996	2.822265625
14.789996	2.8564453125
14.799996	2.8857421875
14.810004	2.919921875
14.820004	2.9638671875
14.829996	2.98828125
14.840004	3.02734375
14.850004	3.046875
14.860004	3.06640625
14.869996	3.0859375
14.879996	3.06640625
14.889996	3.0810546875
14.899996	3.0419921875
14.91	3.046875
14.919996	2.998046875
14.929996	2.98828125
14.939996	2.939453125
14.949996	2.9150390625
14.959996	2.87109375
14.969996	2.8271484375
14.979996	2.8173828125
14.989996	2.7880859375
15.0	2.7880859375
15.009996	2.783203125
15.019996	2.7978515625
15.029996	2.8125
15.039996	2.822265625
15.050004	2.8564453125
15.060004	2.87109375
15.070004	2.9248046875
15.079996	2.9443359375
15.09	2.9931640625
15.099996	3.0126953125
15.110004	3.056640625
15.119996	3.0615234375
15.129996	3.0615234375
15.140004	3.0712890625
15.150004	3.0615234375
15.160004	3.0615234375
15.169996	3.037109375
15.180004	3.0126953125
15.190004	2.98828125
15.200004	2.9541015625
15.209996	2.919921875
15.219996	2.861328125
15.229996	2.8515625
15.239996	2.8125
15.25	2.8076171875
15.259996	2.783203125
15.269996	2.7978515625
15.279996	2.7978515625
15.289996	2.8125
15.299996	2.8271484375
15.309996	2.8369140625
15.319996	2.880859375
15.330004	2.91015625
15.339996	2.9541015625
15.349996	2.978515625
15.359996	3.0126953125
15.370004	3.0517578125
15.379996	3.037109375
15.389996	3.076171875
15.399996	3.056640625
15.410004	3.076171875
15.419996	3.0419921875
15.429996	3.0517578125
15.439996	3.0029296875
15.450004	2.998046875
15.460004	2.9541015625
15.469996	2.91015625
15.480004	2.8857421875
15.490004	2.8369140625
15.500004	2.822265625
15.509996	2.7978515625
15.519996	2.7978515625
15.529996	2.79296875
15.539996	2.7978515625
15.55	2.8125
15.559996	2.8076171875
15.569996	2.8515625
15.579996	2.8662109375
15.589996	2.919921875
15.599996	2.9345703125
15.609996	2.9833984375
15.619996	3.0078125
15.629996	3.046875
15.64	3.0517578125
15.649996	3.056640625
15.659996	3.06640625
15.669996	3.056640625
15.679996	3.0517578125
15.690004	3.0419921875
15.700004	3.017578125
15.710004	2.9931640625
15.719996	2.939453125
15.73	2.9296875
15.739996	2.8759765625
15.750004	2.8564453125
15.759996	2.8173828125
15.769996	2.8173828125
15.780004	2.7978515625
15.790004	2.802734375
15.800004	2.7978515625
15.809996	2.7978515625
15.820004	2.822265625
15.830004	2.8369140625
15.840004	2.87109375
15.849996	2.9052734375
15.859996	2.9443359375
15.869996	2.978515625
15.879996	3.0078125
15.89	3.046875
15.899996	3.0322265625
15.909996	3.0712890625
15.919996	3.0517578125
15.929996	3.0712890625
15.939996	3.0419921875
15.949996	3.0517578125
15.959996	3.0126953125
15.970004	2.9736328125
15.979996	2.958984375
15.989996	2.919921875
15.999996	2.8955078125
16.010004	2.8515625
16.019996	2.8369140625
16.029996	2.8173828125
16.039996	2.802734375
16.050004	2.802734375
16.059996	2.783203125
16.069996	2.8125
16.079996	2.8076171875
16.090004	2.8466796875
16.100004	2.8564453125
16.109996	2.91015625
16.120004	2.939453125
16.130004	2.96875
16.140004	2.9931640625
16.149996	3.017578125
16.159996	3.0419921875
16.169996	3.046875
16.179996	3.0615234375
16.19	3.056640625
16.199996	3.0615234375
16.209996	3.056640625
16.219996	3.017578125
16.229996	2.998046875
16.239996	2.9443359375
16.249996	2.939453125
16.259996	2.8857421875
16.269996	2.87109375
16.28	2.8271484375
16.289996	2.8271484375
16.299996	2.8076171875
16.309996	2.79296875
16.319996	2.7978515625
16.330004	2.802734375
16.340004	2.822265625
16.350004	2.8369140625
16.359996	2.87109375
16.37	2.9052734375
16.379996	2.9296875
16.390004	2.9736328125
16.399996	2.9736328125
16.409996	3.037109375
16.420004	3.02734375
16.430004	3.0615234375
16.440004	3.046875
16.449996	3.06640625
16.460004	3.0517578125
16.470004	3.0517578125
16.480004	3.0224609375
16.489996	2.9833984375
16.499996	2.9638671875
16.509996	2.9248046875
16.519996	2.9052734375
16.53	2.87109375
16.539996	2.8515625
16.549996	2.8369140625
16.559996	2.7978515625
16.569996	2.8125
16.579996	2.79296875
16.589996	2.8125
16.599996	2.8125
16.610004	2.8515625
16.619996	2.8662109375
16.629996	2.9052734375
16.639996	2.9296875
16.650004	2.9541015625
16.659996	2.9833984375
16.669996	3.0078125
16.679996	3.037109375
16.690004	3.046875
16.699996	3.056640625
16.709996	3.06640625
16.719996	3.0517578125
16.730004	3.046875
16.740004	3.0029296875
16.749996	3.0029296875
16.760004	2.9541015625
16.770004	2.94921875
16.780004	2.8955078125
16.789996	2.8857421875
16.799996	2.8466796875
16.809996	2.8173828125
16.819996	2.8173828125
16.83	2.7978515625
16.839996	2.8076171875
16.849996	2.8076171875
16.859996	2.822265625
16.869996	2.841796875
16.879996	2.8662109375
16.889996	2.9052734375
16.899996	2.91015625
16.909996	2.9638671875
16.92	2.96875
16.929996	3.0224609375
16.939996	3.0224609375
16.949996	3.056640625
16.959996	3.046875
16.970004	3.0615234375
16.980004	3.046875
16.990004	3.0322265625
16.999996	3.017578125
17.01	2.98828125
17.019996	2.96875
17.030004	2.9345703125
17.039996	2.91015625
17.049996	2.8857421875
17.060004	2.8564453125
17.070004	2.8369140625
17.080004	2.802734375
17.089996	2.8173828125
17.100004	2.79296875
17.110004	2.822265625
17.120004	2.8173828125
17.129996	2.8466796875
17.139996	2.8662109375
17.149996	2.8857421875
17.159996	2.9248046875
17.17	2.94921875
17.179996	2.978515625
17.189996	3.0029296875
17.199996	3.02734375
17.209996	3.046875
17.219996	3.0517578125
17.229996	3.0615234375
17.239996	3.0322265625
17.250004	3.046875
17.259996	3.0078125
17.269996	3.0029296875
17.279996	2.958984375
17.290004	2.9541015625
17.299996	2.91015625
17.309996	2.890625
17.319996	2.8515625
17.330004	2.8271484375
17.339996	2.8173828125
17.349996	2.8076171875
17.359996	2.8076171875
17.370004	2.8173828125
17.380004	2.822265625
17.389996	2.8515625
17.400004	2.8466796875
17.410004	2.9052734375
17.420004	2.900390625
17.429996	2.9638671875
17.439996	2.96875
17.449996	3.017578125
17.459996	3.0126953125
17.47	3.0517578125
17.479996	3.046875
17.489996	3.037109375
17.499996	3.046875
17.509996	3.0322265625
17.519996	3.0224609375
17.529996	2.9931640625
17.539996	2.978515625
17.549996	2.94921875
17.56	2.9150390625
17.569996	2.8955078125
17.579996	2.8515625
17.589996	2.8466796875
17.599996	2.8125
17.610004	2.822265625
17.620004	2.8076171875
17.630004	2.8271484375
17.639996	2.822265625
17.65	2.8515625
17.659996	2.8564453125
17.670004	2.8857421875
17.679996	2.919921875
17.689996	2.939453125
17.700004	2.96875
17.710004	2.9931640625
17.720004	3.017578125
17.729996	3.0419921875
17.740004	3.02734375
17.750004	3.056640625
17.760004	3.0322265625
17.769996	3.0517578125
17.779996	3.0029296875
17.789996	3.0078125
17.799996	2.96875
17.81	2.9638671875
17.819996	2.9150390625
17.829996	2.8857421875
17.839996	2.861328125
17.849996	2.8369140625
17.859996	2.8271484375
17.869996	2.8173828125
17.879996	2.8173828125
17.890004	2.8271484375
17.899996	2.8271484375
17.909996	2.8515625
17.919996	2.8369140625
17.930004	2.900390625
17.939996	2.8955078125
17.949996	2.9541015625
17.959996	2.9541015625
17.970004	2.998046875
17.979996	3.017578125
17.989996	3.0224609375
17.999996	3.037109375
18.010004	3.037109375
18.020004	3.0419921875
18.029996	3.0322265625
18.040004	3.0224609375
18.050004	3.0029296875
18.060004	2.9833984375
18.069996	2.958984375
18.079996	2.91015625
18.089996	2.9052734375
18.099996	2.861328125
18.11	2.8515625
18.119996	2.822265625
18.129996	2.8271484375
18.139996	2.8125
18.149996	2.83203125
18.159996	2.822265625
18.169996	2.8369140625
18.179996	2.8564453125
18.189996	2.880859375
18.2	2.91015625
18.209996	2.939453125
18.219996	2.9638671875
18.229996	2.998046875
18.239996	3.0126953125
18.250004	3.046875
18.260004	3.0224609375
18.270004	3.0517578125
18.279996	3.02734375
18.29	3.046875
18.299996	3.017578125
18.310004	3.0126953125
18.319996	2.978515625
18.329996	2.9443359375
18.340004	2.9248046875
18.350004	2.890625
18.360004	2.87109375
18.369996	2.841796875
18.380004	2.8369140625
18.390004	2.8271484375
18.400004	2.8173828125
18.409996	2.8271484375
18.419996	2.8125
18.429996	2.8515625
18.439996	2.841796875
18.45	2.8857421875
18.459996	2.900390625
18.469996	2.94921875
18.479996	2.9638671875
18.489996	2.9931640625
18.499996	3.0078125
18.509996	3.0126953125
18.519996	3.037109375
18.530004	3.037109375
18.539996	3.0419921875
18.549996	3.037109375
18.559996	3.0224609375
18.570004	3.0126953125
18.579996	2.9638671875
18.589996	2.9638671875
18.599996	2.9150390625
18.610004	2.9150390625
18.619996	2.8662109375
18.629996	2.861328125
18.639996	2.83203125
18.650004	2.83203125
18.660004	2.822265625
18.669996	2.8125
18.680004	2.8271484375
18.690004	2.83203125
18.700004	2.8564453125
18.709996	2.880859375
18.719996	2.9052734375
18.729996	2.9443359375
18.739996	2.958984375
18.75	2.998046875
18.759996	2.98828125
18.769996	3.02734375
18.779996	3.017578125
18.789996	3.046875
18.799996	3.02734375
18.809996	3.046875
18.819996	3.0224609375
18.829996	2.998046875
18.84	2.9833984375
18.849996	2.9541015625
18.859996	2.9345703125
18.869996	2.900390625
18.879996	2.8857421875
18.890004	2.8564453125
18.900004	2.841796875
18.910004	2.8369140625
18.919996	2.8076171875
18.93	2.8271484375
18.939996	2.8125
18.950004	2.8466796875
18.959996	2.841796875
18.969996	2.890625
18.980004	2.8955078125
18.990004	2.939453125
19.000004	2.958984375
19.009996	2.978515625
19.020004	3.0029296875
19.030004	3.017578125
19.040004	3.0322265625
19.049996	3.037109375
19.059996	3.0419921875
19.069996	3.046875
19.079996	3.0224609375
19.09	3.0126953125
19.099996	2.9638671875
19.109996	2.9638671875
19.119996	2.9248046875
19.129996	2.9150390625
19.139996	2.8857421875
19.149996	2.8759765625
19.159996	2.841796875
19.170004	2.8271484375
19.179996	2.822265625
19.189996	2.8173828125
19.199996	2.83203125
19.210004	2.83203125
19.219996	2.8515625
19.229996	2.880859375
19.239996	2.900390625
19.250004	2.9345703125
19.259996	2.939453125
19.269996	2.9931640625
19.279996	2.9833984375
19.290004	3.0322265625
19.300004	3.017578125
19.309996	3.0419921875
19.320004	3.037109375
19.330004	3.0419921875
19.340004	3.0224609375
19.349996	2.998046875
19.359996	2.978515625
19.369996	2.958984375
19.379996	2.9443359375
19.39	2.9052734375
19.399996	2.8955078125
19.409996	2.87109375
19.419996	2.8271484375
19.429996	2.8466796875
19.439996	2.8173828125
19.449996	2.8369140625
19.459996	2.8173828125
19.469996	2.8515625
19.48	2.8466796875
19.489996	2.880859375
19.499996	2.9052734375
19.509996	2.9150390625
19.519996	2.9541015625
19.530004	2.9638671875
19.540004	2.98828125
19.550004	3.0126953125
19.559996	3.02734375
19.57	3.037109375
19.579996	3.037109375
19.590004	3.037109375
19.599996	3.0029296875
19.609996	3.0126953125
19.620004	2.96875
19.630004	2.9736328125
19.640004	2.9296875
19.649996	2.9248046875
19.660004	2.8857421875
19.670004	2.8759765625
19.680004	2.8515625
19.689996	2.83203125
19.699996	2.83203125
19.709996	2.8271484375
19.719996	2.83203125
19.73	2.841796875
19.739996	2.8564453125
19.749996	2.880859375
19.759996	2.8857421875
19.769996	2.9345703125
19.779996	2.9345703125
19.789996	2.978515625
19.799996	2.978515625
19.810004	3.0224609375
19.819996	3.017578125
19.829996	3.0419921875
19.839996	3.0322265625
19.850004	3.017578125
19.859996	3.0224609375
19.869996	2.998046875
19.879996	2.9833984375
19.890004	2.9638671875
19.899996	2.9443359375
19.909996	2.919921875
19.919996	2.900390625
19.930004	2.8759765625
19.940004	2.841796875
19.949996	2.8515625
19.960004	2.822265625
19.970004	2.841796875
19.980004	2.8271484375
19.989996	2.8515625
19.999996	2.8564453125
20.009996	2.8662109375
20.019996	2.900390625
20.03	2.91015625
20.039996	2.9443359375
20.049996	2.96875
20.059996	2.98828125
20.069996	3.0078125
20.079996	3.017578125
20.089996	3.037109375
20.099996	3.0126953125
20.109996	3.037109375
20.12	3.0029296875
20.129996	3.0126953125
20.139996	2.9736328125
20.149996	2.9736328125
20.159996	2.9443359375
20.170004	2.9345703125
20.180004	2.900390625
20.190004	2.8662109375
20.199996	2.8564453125
20.21	2.8369140625
20.219996	2.83203125
20.230004	2.83203125
20.239996	2.83203125
20.249996	2.8515625
20.260004	2.841796875
20.270004	2.8857421875
20.280004	2.880859375
20.289996	2.9248046875
20.300004	2.9345703125
20.310004	2.96875
20.320004	2.978515625
20.329996	3.0126953125
20.339996	3.0126953125
20.349996	3.017578125
20.359996	3.02734375
20.37	3.017578125
20.379996	3.017578125
20.389996	3.0029296875
20.399996	2.9833984375
20.409996	2.9736328125
20.419996	2.94921875
20.429996	2.9296875
20.439996	2.880859375
20.450004	2.8857421875
20.459996	2.8466796875
20.469996	2.8466796875
20.479996	2.822265625
20.490004	2.841796875
20.499996	2.8369140625
20.509996	2.8564453125
20.519996	2.8564453125
20.530004	2.861328125
20.539996	2.900390625
20.549996	2.91015625
20.559996	2.9443359375
20.570004	2.9638671875
20.580004	2.978515625
20.589996	3.0078125
20.600004	2.9931640625
20.610004	3.0322265625
20.620004	3.0078125
20.629996	3.02734375
20.639996	2.998046875
20.649996	3.0126953125
20.659996	2.978515625
20.67	2.978515625
20.679996	2.94921875
20.689996	2.9150390625
20.699996	2.900390625
20.709996	2.880859375
20.719996	2.8564453125
20.729996	2.841796875
20.739996	2.8369140625
20.749996	2.841796875
20.76	2.8369140625
20.769996	2.8515625
20.779996	2.841796875
20.789996	2.8759765625
20.799996	2.880859375
20.810004	2.919921875
20.820004	2.9296875
20.830004	2.96875
20.839996	2.9833984375
20.85	2.98828125
20.859996	3.0126953125
20.870004	3.0126953125
20.879996	3.0224609375
20.889996	3.017578125
20.900004	3.017578125
20.910004	3.0078125
20.920004	2.98828125
20.929996	2.978515625
20.940004	2.9345703125
20.950004	2.9345703125
20.960004	2.890625
20.969996	2.8955078125
20.979996	2.8515625
20.989996	2.8564453125
20.999996	2.83203125
21.01	2.841796875
21.019996	2.841796875
21.029996	2.841796875
21.039996	2.8515625
21.049996	2.87109375
21.059996	2.8955078125
21.069996	2.91015625
21.079996	2.939453125
21.090004	2.96875
21.099996	2.9736328125
21.109996	3.0029296875
21.119996	2.9931640625
21.130004	3.02734375
21.139996	3.0029296875
21.149996	3.02734375
21.159996	3.0078125
21.170004	3.0078125
21.179996	2.98828125
21.189996	2.958984375
21.199996	2.9541015625
21.210004	2.919921875
21.220004	2.9150390625
21.229996	2.8759765625
21.240004	2.87109375
21.250004	2.8515625
21.260004	2.841796875
21.269996	2.8466796875
21.279996	2.8271484375
21.289996	2.8515625
21.299996	2.841796875
21.31	2.880859375
21.319996	2.8857421875
21.329996	2.9150390625
21.339996	2.939453125
21.349996	2.96875
21.359996	2.9736328125
21.369996	2.9833984375
21.379996	3.0029296875
21.389996	3.0078125
21.4	3.0224609375
21.409996	3.017578125
21.419996	3.017578125
21.429996	3.0126953125
21.439996	2.96875
21.450004	2.978515625
21.460004	2.939453125
21.470004	2.939453125
21.479996	2.8955078125
21.49	2.8955078125
21.499996	2.861328125
21.510004	2.861328125
21.519996	2.841796875
21.529996	2.8369140625
21.540004	2.8369140625
21.550004	2.8369140625
21.560004	2.8515625
21.569996	2.8662109375
21.580004	2.8955078125
21.590004	2.91015625
21.600004	2.9345703125
21.609996	2.9638671875
21.619996	2.9541015625
21.629996	2.9931640625
21.639996	2.98828125
21.65	3.0224609375
21.659996	3.0078125
21.669996	3.037109375
21.679996	3.017578125
21.689996	3.0126953125
21.699996	2.98828125
21.709996	2.9638671875
21.719996	2.9541015625
21.730004	2.9296875
21.739996	2.9150390625
21.749996	2.8955078125
21.759996	2.8662109375
21.770004	2.8662109375
21.779996	2.83203125
21.789996	2.8466796875
21.799996	2.8271484375
21.810004	2.8564453125
21.819996	2.841796875
21.829996	2.8759765625
21.839996	2.8857421875
21.850004	2.9150390625
21.860004	2.9296875
21.869996	2.94921875
21.880004	2.96875
21.890004	2.9736328125
21.900004	3.0029296875
21.909996	3.0078125
21.919996	3.017578125
21.929996	3.02734375
21.939996	3.0126953125
21.95	3.0126953125
21.959996	2.96875
21.969996	2.978515625
21.979996	2.9443359375
21.989996	2.9443359375
21.999996	2.9052734375
22.009996	2.9052734375
22.019996	2.8759765625
22.029996	2.8515625
22.04	2.8466796875
22.049996	2.8369140625
22.059996	2.8466796875
22.069996	2.841796875
22.079996	2.8564453125
22.090004	2.87109375
22.100004	2.890625
22.110004	2.9150390625
22.119996	2.91015625
22.13	2.9541015625
22.139996	2.94921875
22.150004	3.0029296875
22.159996	2.98828125
22.169996	3.017578125
22.180004	3.0126953125
22.190004	3.0224609375
22.200004	3.0078125
22.209996	2.998046875
22.220004	2.9833984375
22.230004	2.9638671875
22.240004	2.9541015625
22.249996	2.9345703125
22.259996	2.9150390625
22.269996	2.91015625
22.279996	2.861328125
22.29	2.87109375
22.299996	2.8369140625
22.309996	2.8515625
22.319996	2.83203125
22.329996	2.8564453125
22.339996	2.8466796875
22.349996	2.8759765625
22.359996	2.890625
22.370004	2.8955078125
22.379996	2.9248046875
22.389996	2.94921875
22.399996	2.96875
22.410004	2.9833984375
22.419996	2.9931640625
22.429996	3.0126953125
22.439996	3.0126953125
22.450004	3.0224609375
22.459996	2.9931640625
22.469996	3.0126953125
22.479996	2.9736328125
22.490004	2.9833984375
22.500004	2.9443359375
22.509996	2.9541015625
22.520004	2.919921875
22.530004	2.91015625
22.540004	2.880859375
22.549996	2.8564453125
22.559996	2.8515625
22.569996	2.841796875
22.579996	2.8466796875
22.59	2.8515625
22.599996	2.8564453125
22.609996	2.8759765625
22.619996	2.8759765625
22.629996	2.9150390625
22.639996	2.9052734375
22.649996	2.958984375
22.659996	2.94921875
22.669996	2.98828125
22.68	2.98828125
22.689996	3.0126953125
22.699996	3.0126953125
22.709996	3.0029296875
22.719996	3.0078125
22.730004	2.998046875
22.740004	2.9833984375
22.750004	2.9736328125
22.759996	2.9541015625
22.77	2.958984375
22.779996	2.9150390625
22.790004	2.9052734375
22.799996	2.87109375
22.809996	2.87109375
22.820004	2.8369140625
22.830004	2.8515625
22.840004	2.8369140625
22.849996	2.8564453125
22.860004	2.8564453125
22.870004	2.861328125
22.880004	2.890625
22.889996	2.8955078125
22.899996	2.9248046875
22.909996	2.939453125
22.919996	2.9638671875
22.93	2.978515625
22.939996	2.98828125
22.949996	3.0126953125
22.959996	2.9931640625
22.969996	3.0224609375
22.979996	2.9931640625
22.989996	3.0126953125
22.999996	2.9736328125
23.010004	2.98828125
23.019996	2.958984375
23.029996	2.9541015625
23.039996	2.9150390625
23.050004	2.890625
23.059996	2.8857421875
23.069996	2.861328125
23.079996	2.8564453125
23.090004	2.8466796875
23.099996	2.8466796875
23.109996	2.8564453125
23.119996	2.8564453125
23.130004	2.880859375
23.140004	2.87109375
23.149996	2.9150390625
23.160004	2.91015625
23.170004	2.9541015625
23.180004	2.94921875
23.189996	2.9833984375
23.199996	2.98828125
23.209996	2.998046875
23.219996	3.0126953125
23.23	3.0029296875
23.239996	3.0078125
23.249996	2.9931640625
23.259996	2.9833984375
23.269996	2.9833984375
23.279996	2.9541015625
23.289996	2.94921875
23.299996	2.9052734375
23.309996	2.91015625
23.32	2.87109375
23.329996	2.880859375
23.339996	2.841796875
23.349996	2.861328125
23.359996	2.8515625
23.370004	2.8564453125
23.380004	2.8564453125
23.390004	2.861328125
23.399996	2.8857421875
23.41	2.8955078125
23.419996	2.919921875
23.430004	2.939453125
23.439996	2.9541015625
23.449996	2.9833984375
23.460004	2.9736328125
23.470004	3.0078125
23.480004	2.9931640625
23.489996	3.017578125
23.500004	2.9931640625
23.510004	3.0078125
23.520004	2.9833984375
23.529996	2.98828125
23.539996	2.958984375
23.549996	2.9345703125
23.559996	2.9296875
23.57	2.900390625
23.579996	2.8857421875
23.589996	2.8662109375
23.599996	2.8564453125
23.609996	2.8564453125
23.619996	2.8515625
23.629996	2.8662109375
23.639996	2.8369140625
23.650004	2.8759765625
23.659996	2.87109375
23.669996	2.91015625
23.679996	2.91015625
23.690004	2.9541015625
23.699996	2.958984375
23.709996	2.978515625
23.719996	2.98828125
23.730004	2.98828125
23.739996	3.0029296875
23.749996	3.0029296875
23.759996	3.0029296875
23.770004	3.0029296875
23.780004	2.9833984375
23.789996	2.9833984375
23.800004	2.9443359375
23.810004	2.9541015625
23.820004	2.91015625
23.829996	2.9150390625
23.839996	2.8759765625
23.849996	2.8857421875
23.859996	2.8515625
23.87	2.861328125
23.879996	2.8564453125
23.889996	2.841796875
23.899996	2.8564453125
23.909996	2.8662109375
23.919996	2.890625
23.929996	2.900390625
23.939996	2.919921875
23.949996	2.94921875
