Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured Single Channel at a Frequency of 500 Hz
Time (s)	Voltage (V)
2.588	2.6318359375
2.59	2.646484375
2.592	2.65625
2.594	2.666015625
2.596	2.6806640625
2.598	2.7001953125
2.6	2.7197265625
2.602	2.7294921875
2.604	2.7490234375
2.606	2.7685546875
2.608	2.79296875
2.61	2.822265625
2.612	2.8564453125
2.613996	2.880859375
2.615996	2.900390625
2.617996	2.9345703125
2.619996	2.9541015625
2.622	2.978515625
2.624	2.98828125
2.626	3.017578125
2.628	3.0419921875
2.63	3.06640625
2.632	3.0908203125
2.634	3.115234375
2.636	3.14453125
2.638	3.1689453125
2.64	3.1884765625
2.642	3.2080078125
2.644	3.232421875
2.646	3.2373046875
2.648	3.2568359375
2.65	3.271484375
2.652	3.291015625
2.654	3.3154296875
2.656	3.3203125
2.657996	3.330078125
2.659996	3.330078125
2.661996	3.3349609375
2.663996	3.3349609375
2.666	3.3349609375
2.668	3.33984375
2.67	3.33984375
2.672	3.33984375
2.674	3.33984375
2.676	3.3447265625
2.678	3.3349609375
2.68	3.3251953125
2.682	3.3203125
2.684	3.3056640625
2.686	3.2861328125
2.688	3.26171875
2.69	3.2568359375
2.692	3.2421875
2.694	3.2373046875
2.696	3.22265625
2.698	3.2080078125
2.699996	3.1787109375
2.701996	3.154296875
2.703996	3.125
2.705996	3.095703125
2.708	3.0810546875
2.71	3.0615234375
2.712	3.0419921875
2.714	3.02734375
2.716	2.9931640625
2.718	2.96875
2.72	2.9345703125
2.722	2.9052734375
2.724	2.8955078125
2.726	2.861328125
2.728	2.841796875
2.73	2.8271484375
2.732	2.8173828125
2.734	2.7978515625
2.736	2.7734375
2.738	2.744140625
2.74	2.7392578125
2.741996	2.7099609375
2.743996	2.685546875
2.745996	2.6611328125
2.747996	2.6611328125
2.75	2.6513671875
2.752	2.646484375
2.754	2.6416015625
2.756	2.6416015625
2.758	2.6416015625
2.76	2.63671875
2.762	2.6318359375
2.764	2.6318359375
2.766	2.6318359375
2.768	2.6318359375
2.77	2.63671875
2.772	2.646484375
2.774	2.6513671875
2.776	2.65625
2.778	2.6708984375
2.78	2.6708984375
2.782	2.685546875
2.784	2.7001953125
2.785996	2.7099609375
2.787996	2.7392578125
2.789996	2.75390625
2.791996	2.783203125
2.794	2.8076171875
2.796	2.83203125
2.798	2.8515625
2.8	2.87109375
2.802	2.890625
2.804	2.9052734375
2.806	2.9248046875
2.808	2.9443359375
2.81	2.9638671875
2.812	2.9931640625
2.814	3.0224609375
2.816	3.056640625
2.818	3.0712890625
2.82	3.1005859375
2.822	3.1103515625
2.824	3.1298828125
2.826	3.14453125
2.827996	3.1689453125
2.829996	3.1884765625
2.831996	3.203125
2.833996	3.232421875
2.836	3.2421875
2.838	3.26171875
2.84	3.2666015625
2.842	3.271484375
2.844	3.28125
2.846	3.2958984375
2.848	3.3203125
2.85	3.3056640625
2.852	3.310546875
2.854	3.3203125
2.856	3.330078125
2.858	3.330078125
2.86	3.330078125
2.862	3.3154296875
2.864	3.310546875
2.866	3.30078125
2.868	3.2958984375
2.869996	3.28125
2.871996	3.2666015625
2.873996	3.2666015625
2.875996	3.2568359375
2.878	3.2470703125
2.88	3.2373046875
2.882	3.2177734375
2.884	3.193359375
2.886	3.173828125
2.888	3.14453125
2.89	3.125
2.892	3.1103515625
2.894	3.095703125
2.896	3.076171875
2.898	3.056640625
2.9	3.0322265625
2.902	3.0029296875
2.904	2.9833984375
2.906	2.9541015625
2.908	2.939453125
2.91	2.9150390625
2.912	2.8955078125
2.913996	2.880859375
2.915996	2.861328125
2.917996	2.841796875
2.919996	2.822265625
2.922	2.79296875
2.924	2.7685546875
2.926	2.7490234375
2.928	2.734375
2.93	2.7197265625
2.932	2.7099609375
2.934	2.705078125
2.936	2.6904296875
2.938	2.685546875
2.94	2.67578125
2.942	2.6611328125
2.944	2.6611328125
2.946	2.6513671875
2.948	2.6513671875
2.95	2.6513671875
2.952	2.6513671875
2.954	2.6513671875
2.955996	2.6611328125
2.957996	2.6611328125
2.959996	2.6708984375
2.961996	2.666015625
2.964	2.67578125
2.966	2.685546875
2.968	2.7001953125
2.97	2.71484375
2.972	2.7294921875
2.974	2.7490234375
2.976	2.763671875
2.978	2.783203125
2.98	2.7978515625
2.982	2.8125
2.984	2.83203125
2.986	2.841796875
2.988	2.861328125
2.99	2.8955078125
2.992	2.919921875
2.994	2.9443359375
2.996	2.96875
2.997996	2.9931640625
2.999996	3.0126953125
3.001996	3.037109375
3.003996	3.046875
3.006	3.0615234375
3.008	3.0810546875
3.01	3.10546875
3.012	3.125
3.014	3.1396484375
3.016	3.1591796875
3.018	3.1787109375
3.02	3.193359375
3.022	3.2080078125
3.024	3.22265625
3.026	3.2373046875
3.028	3.2421875
3.03	3.26171875
3.032	3.271484375
3.034	3.2861328125
3.036	3.291015625
3.038	3.291015625
3.04	3.291015625
3.041996	3.2861328125
3.043996	3.2861328125
3.045996	3.28125
3.047996	3.28125
3.05	3.2861328125
3.052	3.2861328125
3.054	3.28125
3.056	3.28125
3.058	3.271484375
3.06	3.2568359375
3.062	3.2421875
3.064	3.232421875
3.066	3.2177734375
3.068	3.203125
3.07	3.1884765625
3.072	3.1689453125
3.074	3.1494140625
3.076	3.1396484375
3.078	3.1201171875
3.08	3.10546875
3.082	3.076171875
3.083996	3.06640625
3.085996	3.0419921875
3.087996	3.0224609375
3.089996	3.0029296875
3.092	2.98828125
3.094	2.9638671875
3.096	2.9443359375
3.098	2.9150390625
3.1	2.900390625
3.102	2.87109375
3.104	2.8466796875
3.106	2.83203125
3.108	2.8125
3.11	2.802734375
3.112	2.783203125
3.114	2.783203125
3.116	2.7587890625
3.118	2.7490234375
3.12	2.734375
3.122	2.724609375
3.124	2.705078125
3.125996	2.6953125
3.127996	2.685546875
3.129996	2.67578125
3.131996	2.6708984375
3.134	2.6708984375
3.136	2.6708984375
3.138	2.6708984375
3.14	2.6708984375
3.142	2.6708984375
3.144	2.67578125
3.146	2.6806640625
3.148	2.6904296875
3.15	2.7001953125
3.152	2.705078125
3.154	2.7197265625
3.156	2.7294921875
3.158	2.744140625
3.16	2.7490234375
3.162	2.7587890625
3.164	2.7783203125
3.166	2.7880859375
3.168	2.8125
3.169996	2.8271484375
3.171996	2.8466796875
3.173996	2.8662109375
3.175996	2.8955078125
3.178	2.9248046875
3.18	2.939453125
3.182	2.9541015625
3.184	2.9638671875
3.186	2.9833984375
3.188	3.0029296875
3.19	3.0224609375
3.192	3.0517578125
3.194	3.0712890625
3.196	3.095703125
3.198	3.1103515625
3.2	3.125
3.202	3.1298828125
3.204	3.154296875
3.206	3.1640625
3.208	3.18359375
3.21	3.203125
3.211996	3.2080078125
3.213996	3.232421875
3.215996	3.2421875
3.217996	3.251953125
3.22	3.251953125
3.222	3.251953125
3.224	3.2568359375
3.226	3.2568359375
3.228	3.2568359375
3.23	3.2666015625
3.232	3.271484375
3.234	3.28125
3.236	3.2861328125
3.238	3.2763671875
3.24	3.271484375
3.242	3.26171875
3.244	3.2470703125
3.246	3.2373046875
3.248	3.2275390625
3.25	3.2275390625
3.252	3.212890625
3.253996	3.2080078125
3.255996	3.193359375
3.257996	3.173828125
3.259996	3.1591796875
3.262	3.1396484375
3.264	3.1103515625
3.266	3.10546875
3.268	3.0859375
3.27	3.0712890625
3.272	3.0615234375
3.274	3.0419921875
3.276	3.017578125
3.278	3.0029296875
3.28	2.9736328125
3.282	2.94921875
3.284	2.9296875
3.286	2.9052734375
3.288	2.8955078125
3.29	2.880859375
3.292	2.861328125
3.294	2.8515625
3.296	2.8369140625
3.297996	2.8271484375
3.299996	2.802734375
3.301996	2.783203125
3.303996	2.7587890625
3.306	2.75390625
3.308	2.7392578125
3.31	2.724609375
3.312	2.7197265625
3.314	2.7099609375
3.316	2.71484375
3.318	2.7099609375
3.32	2.705078125
3.322	2.7001953125
3.324	2.7001953125
3.326	2.7001953125
3.328	2.6953125
3.33	2.7001953125
3.332	2.705078125
3.334	2.7099609375
3.336	2.7197265625
3.338	2.724609375
3.339996	2.7197265625
3.341996	2.734375
3.343996	2.734375
3.345996	2.7490234375
3.348	2.763671875
3.35	2.7783203125
3.352	2.8076171875
3.354	2.8271484375
3.356	2.8369140625
3.358	2.8515625
3.36	2.861328125
3.362	2.8759765625
3.364	2.900390625
3.366	2.91015625
3.368	2.9296875
3.37	2.9443359375
3.372	2.9736328125
3.374	2.9931640625
3.376	3.017578125
3.378	3.037109375
3.38	3.056640625
3.381996	3.076171875
3.383996	3.0859375
3.385996	3.095703125
3.387996	3.115234375
3.39	3.1201171875
3.392	3.134765625
3.394	3.1591796875
3.396	3.173828125
3.398	3.18359375
3.4	3.1982421875
3.402	3.203125
3.404	3.212890625
3.406	3.22265625
3.408	3.232421875
3.41	3.2373046875
3.412	3.2470703125
3.414	3.2568359375
3.416	3.2568359375
3.418	3.2666015625
3.42	3.251953125
3.422	3.251953125
3.424	3.2470703125
3.425996	3.2373046875
3.427996	3.2373046875
3.429996	3.2373046875
3.431996	3.232421875
3.434	3.232421875
3.436	3.22265625
3.438	3.212890625
3.44	3.1982421875
3.442	3.193359375
3.444	3.1689453125
3.446	3.1494140625
3.448	3.125
3.45	3.1201171875
3.452	3.1103515625
3.454	3.10546875
3.456	3.0810546875
3.458	3.0712890625
3.46	3.046875
3.462	3.0224609375
3.464	2.998046875
3.466	2.9833984375
3.467996	2.9736328125
3.469996	2.9541015625
3.471996	2.9443359375
3.473996	2.919921875
3.476	2.900390625
3.478	2.890625
3.48	2.861328125
3.482	2.8515625
3.484	2.8271484375
3.486	2.8173828125
3.488	2.7978515625
3.49	2.7880859375
3.492	2.7783203125
3.494	2.7734375
3.496	2.763671875
3.498	2.75390625
3.5	2.744140625
3.502	2.7294921875
3.504	2.7294921875
3.506	2.7197265625
3.508	2.7099609375
3.509996	2.71484375
3.511996	2.71484375
3.513996	2.7197265625
3.515996	2.724609375
3.518	2.7197265625
3.52	2.724609375
3.522	2.7197265625
3.524	2.724609375
3.526	2.734375
3.528	2.744140625
3.53	2.7490234375
3.532	2.7685546875
3.534	2.7783203125
3.536	2.7978515625
3.538	2.8076171875
3.54	2.8173828125
3.542	2.83203125
3.544	2.841796875
3.546	2.8564453125
3.548	2.861328125
3.55	2.890625
3.552	2.91015625
3.553996	2.9345703125
3.555996	2.94921875
3.557996	2.96875
3.559996	2.98828125
3.562	2.998046875
3.564	3.0126953125
3.566	3.02734375
3.568	3.046875
3.57	3.0712890625
3.572	3.0810546875
3.574	3.1005859375
3.576	3.115234375
3.578	3.1298828125
3.58	3.14453125
3.582	3.1494140625
3.584	3.1640625
3.586	3.1689453125
3.588	3.18359375
3.59	3.1982421875
3.592	3.2080078125
3.594	3.2177734375
3.595996	3.2275390625
3.597996	3.232421875
3.599996	3.232421875
3.601996	3.232421875
3.604	3.2275390625
3.606	3.232421875
3.608	3.232421875
3.61	3.232421875
3.612	3.232421875
3.614	3.2373046875
3.616	3.2373046875
3.618	3.232421875
3.62	3.22265625
3.622	3.2080078125
3.624	3.203125
3.626	3.193359375
3.628	3.1640625
3.63	3.1591796875
3.632	3.14453125
3.634	3.1396484375
3.636	3.1298828125
3.637996	3.115234375
3.639996	3.10546875
3.641996	3.0859375
3.643996	3.0712890625
3.646	3.0517578125
3.648	3.0419921875
3.65	3.02734375
3.652	3.0029296875
3.654	2.9931640625
3.656	2.9736328125
3.658	2.9541015625
3.66	2.9296875
3.662	2.9052734375
3.664	2.8955078125
3.666	2.8759765625
3.668	2.861328125
3.67	2.8515625
3.672	2.8466796875
3.674	2.8369140625
3.676	2.8271484375
3.678	2.8125
3.68	2.7978515625
3.681996	2.7734375
3.683996	2.7685546875
3.685996	2.75390625
3.687996	2.7490234375
3.69	2.7392578125
3.692	2.7392578125
3.694	2.7294921875
3.696	2.734375
3.698	2.734375
3.7	2.7294921875
3.702	2.7294921875
3.704	2.7294921875
3.706	2.7294921875
3.708	2.734375
3.71	2.744140625
3.712	2.7587890625
3.714	2.7587890625
3.716	2.7734375
3.718	2.783203125
3.72	2.7880859375
3.722	2.79296875
3.723996	2.7978515625
3.725996	2.8125
3.727996	2.8271484375
3.729996	2.841796875
3.732	2.8515625
3.734	2.8759765625
3.736	2.8955078125
3.738	2.91015625
3.74	2.9296875
3.742	2.939453125
3.744	2.94921875
3.746	2.9638671875
3.748	2.978515625
3.75	2.9931640625
3.752	3.0126953125
3.754	3.037109375
3.756	3.056640625
3.758	3.06640625
3.76	3.076171875
3.762	3.095703125
3.764	3.10546875
3.765996	3.1103515625
3.767996	3.1201171875
3.769996	3.1494140625
3.771996	3.1494140625
3.774	3.1689453125
3.776	3.1787109375
3.778	3.1884765625
3.78	3.193359375
3.782	3.203125
3.784	3.1982421875
3.786	3.203125
3.788	3.2080078125
3.79	3.212890625
3.792	3.22265625
3.794	3.2275390625
3.796	3.232421875
3.798	3.2373046875
3.8	3.2275390625
3.802	3.212890625
3.804	3.2080078125
3.806	3.1982421875
3.808	3.1982421875
3.809996	3.1884765625
3.811996	3.173828125
3.813996	3.1689453125
3.815996	3.1591796875
3.818	3.14453125
3.82	3.134765625
3.822	3.1201171875
3.824	3.10546875
3.826	3.095703125
3.828	3.0859375
3.83	3.0712890625
3.832	3.056640625
3.834	3.056640625
3.836	3.037109375
3.838	3.017578125
3.84	2.998046875
3.842	2.978515625
3.844	2.9638671875
3.846	2.939453125
3.848	2.9345703125
3.85	2.91015625
3.851996	2.900390625
3.853996	2.890625
3.855996	2.8759765625
3.857996	2.8662109375
3.86	2.8515625
3.862	2.8369140625
3.864	2.822265625
3.866	2.802734375
3.868	2.79296875
3.87	2.783203125
3.872	2.783203125
3.874	2.7783203125
3.876	2.7685546875
3.878	2.763671875
3.88	2.7587890625
3.882	2.7490234375
3.884	2.744140625
3.886	2.744140625
3.888	2.744140625
3.89	2.7490234375
3.892	2.7490234375
3.893996	2.75390625
3.895996	2.75390625
3.897996	2.7685546875
3.899996	2.7685546875
3.902	2.7685546875
3.904	2.7734375
3.906	2.7783203125
3.908	2.7978515625
3.91	2.8173828125
3.912	2.822265625
3.914	2.8369140625
3.916	2.8466796875
3.918	2.861328125
3.92	2.8662109375
3.922	2.880859375
3.924	2.8955078125
3.926	2.9052734375
3.928	2.919921875
3.93	2.939453125
3.932	2.958984375
3.934	2.9736328125
3.936	2.9931640625
3.937996	3.0078125
3.939996	3.0224609375
3.941996	3.037109375
3.943996	3.0517578125
3.946	3.056640625
3.948	3.076171875
3.95	3.0908203125
3.952	3.10546875
3.954	3.1201171875
3.956	3.1298828125
3.958	3.14453125
3.96	3.1396484375
3.962	3.154296875
3.964	3.154296875
3.966	3.1640625
3.968	3.1689453125
3.97	3.1884765625
3.972	3.203125
3.974	3.212890625
3.976	3.2177734375
3.978	3.22265625
3.979996	3.212890625
3.981996	3.203125
3.983996	3.203125
3.985996	3.1982421875
3.988	3.1982421875
3.99	3.1982421875
3.992	3.193359375
3.994	3.193359375
3.996	3.1884765625
3.998	3.1787109375
4.0	3.1689453125
4.002	3.134765625
4.004	3.1396484375
4.006	3.1201171875
4.008	3.115234375
4.01	3.10546875
4.012	3.10546875
4.014	3.095703125
4.016	3.0810546875
4.018	3.0712890625
4.02	3.056640625
4.021996	3.0322265625
4.023996	3.017578125
4.025996	3.0029296875
4.027996	2.9833984375
4.03	2.9736328125
4.032	2.958984375
4.034	2.94921875
4.036	2.939453125
4.038	2.9248046875
4.04	2.9052734375
4.042	2.890625
4.044	2.87109375
4.046	2.8466796875
4.048	2.841796875
4.05	2.8369140625
4.052	2.83203125
4.054	2.8271484375
4.056	2.822265625
4.058	2.8125
4.06	2.7978515625
4.062	2.7880859375
4.064	2.7734375
4.065996	2.7685546875
4.067996	2.7587890625
4.069996	2.763671875
4.071996	2.763671875
4.074	2.763671875
4.076	2.763671875
4.078	2.763671875
4.08	2.763671875
4.082	2.763671875
4.084	2.7685546875
4.086	2.7685546875
4.088	2.7734375
4.09	2.79296875
4.092	2.802734375
4.094	2.8125
4.096	2.8173828125
4.098	2.83203125
4.1	2.8369140625
4.102	2.841796875
4.104	2.8515625
4.106	2.8564453125
4.107996	2.87109375
4.109996	2.900390625
4.111996	2.9052734375
4.113996	2.919921875
4.116	2.9443359375
4.118	2.958984375
4.12	2.958984375
4.122	2.978515625
4.124	2.9931640625
4.126	3.0078125
4.128	3.017578125
4.13	3.0322265625
4.132	3.0517578125
4.134	3.06640625
4.136	3.0810546875
4.138	3.0908203125
4.14	3.10546875
4.142	3.1103515625
4.144	3.115234375
4.146	3.1201171875
4.148	3.1298828125
4.149996	3.14453125
4.151996	3.154296875
4.153996	3.1689453125
4.155996	3.173828125
4.158	3.18359375
4.16	3.1884765625
4.162	3.1787109375
4.164	3.18359375
4.166	3.18359375
4.168	3.1884765625
4.17	3.203125
4.172	3.193359375
4.174	3.1982421875
4.176	3.203125
4.178	3.1982421875
4.18	3.1884765625
4.182	3.173828125
4.184	3.1640625
4.186	3.14453125
4.188	3.14453125
4.19	3.1298828125
4.192	3.1298828125
4.193996	3.125
4.195996	3.115234375
4.197996	3.115234375
4.199996	3.095703125
4.202	3.0712890625
4.204	3.056640625
4.206	3.0517578125
4.208	3.037109375
4.21	3.0322265625
4.212	3.017578125
4.214	3.0029296875
4.216	2.9931640625
4.218	2.9736328125
4.22	2.958984375
4.222	2.939453125
4.224	2.919921875
4.226	2.91015625
4.228	2.900390625
4.23	2.890625
4.232	2.8759765625
4.234	2.8662109375
4.235996	2.861328125
4.237996	2.8515625
4.239996	2.841796875
4.241996	2.8271484375
4.244	2.8173828125
4.246	2.802734375
4.248	2.7978515625
4.25	2.79296875
4.252	2.783203125
4.254	2.7880859375
4.256	2.783203125
4.258	2.783203125
4.26	2.7734375
4.262	2.7734375
4.264	2.7734375
4.266	2.7734375
4.268	2.7734375
4.27	2.7783203125
4.272	2.783203125
4.274	2.79296875
4.276	2.802734375
4.277996	2.802734375
4.279996	2.8125
4.281996	2.8125
4.283996	2.8173828125
4.286	2.83203125
4.288	2.841796875
4.29	2.8515625
4.292	2.8662109375
4.294	2.8857421875
4.296	2.8955078125
4.298	2.91015625
4.3	2.9248046875
4.302	2.9345703125
4.304	2.94921875
4.306	2.94921875
4.308	2.96875
4.31	2.9833984375
4.312	2.9931640625
4.314	3.0078125
4.316	3.02734375
4.318	3.046875
4.32	3.0517578125
4.321996	3.056640625
4.323996	3.06640625
4.325996	3.0810546875
4.327996	3.095703125
4.33	3.1005859375
4.332	3.115234375
4.334	3.1298828125
4.336	3.134765625
4.338	3.1396484375
4.34	3.14453125
4.342	3.1494140625
4.344	3.1494140625
4.346	3.1494140625
4.348	3.1591796875
4.35	3.1689453125
4.352	3.173828125
4.354	3.1787109375
4.356	3.193359375
4.358	3.1884765625
4.36	3.1787109375
4.362	3.173828125
4.363996	3.1640625
4.365996	3.1591796875
4.367996	3.1591796875
4.369996	3.1494140625
4.372	3.1494140625
4.374	3.1396484375
4.376	3.1396484375
4.378	3.1298828125
4.38	3.125
4.382	3.10546875
4.384	3.10546875
4.386	3.0859375
4.388	3.0712890625
4.39	3.06640625
4.392	3.0615234375
4.394	3.056640625
4.396	3.037109375
4.398	3.0224609375
4.4	3.0029296875
4.402	2.98828125
4.404	2.96875
4.405996	2.958984375
4.407996	2.94921875
4.409996	2.9443359375
4.411996	2.9296875
4.414	2.919921875
4.416	2.9052734375
4.418	2.8955078125
4.42	2.8857421875
4.422	2.8662109375
4.424	2.8515625
4.426	2.8466796875
4.428	2.841796875
4.43	2.83203125
4.432	2.8271484375
4.434	2.8173828125
4.436	2.8173828125
4.438	2.8076171875
4.44	2.7978515625
4.442	2.79296875
4.444	2.79296875
4.446	2.7880859375
4.448	2.7880859375
4.449996	2.783203125
4.451996	2.7880859375
4.453996	2.7978515625
4.455996	2.79296875
4.458	2.7978515625
4.46	2.7978515625
4.462	2.7978515625
4.464	2.8076171875
4.466	2.8125
4.468	2.8173828125
4.47	2.83203125
4.472	2.841796875
4.474	2.8466796875
4.476	2.8564453125
4.478	2.87109375
4.48	2.880859375
4.482	2.890625
4.484	2.900390625
4.486	2.900390625
4.488	2.919921875
4.49	2.9345703125
4.491996	2.94921875
4.493996	2.9638671875
4.495996	2.978515625
4.497996	2.998046875
4.5	3.0126953125
4.502	3.0224609375
4.504	3.02734375
4.506	3.0419921875
4.508	3.046875
4.51	3.0615234375
4.512	3.0712890625
4.514	3.0908203125
4.516	3.1005859375
4.518	3.1103515625
4.52	3.115234375
4.522	3.1201171875
4.524	3.1201171875
4.526	3.125
4.528	3.1298828125
4.53	3.1396484375
4.532	3.1494140625
4.533996	3.1591796875
4.535996	3.1689453125
4.537996	3.1689453125
4.539996	3.1640625
4.542	3.1591796875
4.544	3.154296875
4.546	3.154296875
4.548	3.154296875
4.55	3.1494140625
4.552	3.1494140625
4.554	3.154296875
4.556	3.154296875
4.558	3.154296875
4.56	3.134765625
4.562	3.1298828125
4.564	3.125
4.566	3.1103515625
4.568	3.10546875
4.57	3.1005859375
4.572	3.095703125
4.574	3.0810546875
4.576	3.076171875
4.577996	3.0712890625
4.579996	3.0615234375
4.581996	3.037109375
4.583996	3.017578125
4.586	3.0078125
4.588	2.998046875
4.59	2.98828125
4.592	2.978515625
4.594	2.96875
4.596	2.958984375
4.598	2.9443359375
4.6	2.9296875
4.602	2.9052734375
4.604	2.8955078125
4.606	2.8857421875
4.608	2.8759765625
4.61	2.8662109375
4.612	2.8564453125
4.614	2.8515625
4.616	2.8564453125
4.618	2.8466796875
4.619996	2.83203125
4.621996	2.8271484375
4.623996	2.8173828125
4.625996	2.8125
4.628	2.8076171875
4.63	2.8076171875
4.632	2.7978515625
4.634	2.802734375
4.636	2.802734375
4.638	2.802734375
4.64	2.802734375
4.642	2.79296875
4.644	2.802734375
4.646	2.802734375
4.648	2.8125
4.65	2.8125
4.652	2.822265625
4.654	2.83203125
4.656	2.841796875
4.658	2.841796875
4.66	2.8515625
4.661996	2.8466796875
4.663996	2.8564453125
4.665996	2.8662109375
4.667996	2.880859375
4.67	2.900390625
4.672	2.91015625
4.674	2.9248046875
4.676	2.9443359375
4.678	2.9541015625
4.68	2.958984375
4.682	2.9638671875
4.684	2.978515625
4.686	2.9833984375
4.688	2.998046875
4.69	3.0126953125
4.692	3.02734375
4.694	3.0517578125
4.696	3.06640625
4.698	3.06640625
4.7	3.0712890625
4.702	3.0810546875
4.704	3.095703125
4.705996	3.095703125
4.707996	3.1005859375
4.709996	3.115234375
4.711996	3.1201171875
4.714	3.125
4.716	3.134765625
4.718	3.134765625
4.72	3.1396484375
4.722	3.1396484375
4.724	3.1396484375
4.726	3.14453125
4.728	3.1396484375
4.73	3.1494140625
4.732	3.154296875
4.734	3.154296875
4.736	3.1591796875
4.738	3.154296875
4.74	3.1494140625
4.742	3.1396484375
4.744	3.1298828125
4.746	3.125
4.747996	3.1201171875
4.749996	3.1201171875
4.751996	3.115234375
4.753996	3.1103515625
4.756	3.10546875
4.758	3.095703125
4.76	3.0810546875
4.762	3.0712890625
4.764	3.0615234375
4.766	3.0615234375
4.768	3.0419921875
4.77	3.037109375
4.772	3.0224609375
4.774	3.017578125
4.776	2.998046875
4.778	2.98828125
4.78	2.9736328125
4.782	2.9541015625
4.784	2.939453125
4.786	2.9248046875
4.788	2.91015625
4.789996	2.91015625
4.791996	2.900390625
4.793996	2.900390625
4.795996	2.890625
4.798	2.8759765625
4.8	2.861328125
4.802	2.8515625
4.804	2.841796875
4.806	2.8369140625
4.808	2.8271484375
4.81	2.83203125
4.812	2.822265625
4.814	2.822265625
4.816	2.822265625
4.818	2.8173828125
4.82	2.8173828125
4.822	2.8173828125
4.824	2.8125
4.826	2.8076171875
4.828	2.8125
4.83	2.8173828125
4.832	2.822265625
4.833996	2.8271484375
4.835996	2.8271484375
4.837996	2.8369140625
4.839996	2.83203125
4.842	2.8369140625
4.844	2.8369140625
4.846	2.8466796875
4.848	2.8466796875
4.85	2.861328125
4.852	2.8759765625
4.854	2.890625
4.856	2.900390625
4.858	2.9150390625
4.86	2.9248046875
4.862	2.9248046875
4.864	2.9345703125
4.866	2.94921875
4.868	2.958984375
4.87	2.96875
4.872	2.98828125
4.874	2.9931640625
4.875996	3.0126953125
4.877996	3.0224609375
4.879996	3.0322265625
4.881996	3.046875
4.884	3.046875
4.886	3.056640625
4.888	3.06640625
4.89	3.0810546875
4.892	3.095703125
4.894	3.115234375
4.896	3.115234375
4.898	3.115234375
4.9	3.125
4.902	3.1201171875
4.904	3.125
4.906	3.125
4.908	3.125
4.91	3.134765625
4.912	3.134765625
4.914	3.14453125
4.916	3.1494140625
4.917996	3.1494140625
4.919996	3.1494140625
4.921996	3.14453125
4.923996	3.1298828125
4.926	3.125
4.928	3.125
4.93	3.125
4.932	3.125
4.934	3.125
4.936	3.1201171875
4.938	3.115234375
4.94	3.10546875
4.942	3.1005859375
4.944	3.0859375
4.946	3.0810546875
4.948	3.06640625
4.95	3.06640625
4.952	3.056640625
4.954	3.0517578125
4.956	3.0419921875
4.958	3.0322265625
4.96	3.0126953125
4.961996	2.9931640625
4.963996	2.98828125
4.965996	2.9736328125
4.967996	2.958984375
4.97	2.94921875
4.972	2.9443359375
4.974	2.9443359375
4.976	2.939453125
4.978	2.9150390625
4.98	2.9052734375
4.982	2.890625
4.984	2.880859375
4.986	2.8662109375
4.988	2.861328125
4.99	2.8564453125
4.992	2.8564453125
4.994	2.8515625
4.996	2.8466796875
4.998	2.841796875
5.0	2.83203125
5.002	2.8271484375
5.003996	2.822265625
5.005996	2.8173828125
5.007996	2.8173828125
5.009996	2.8173828125
5.012	2.822265625
5.014	2.8271484375
5.016	2.8271484375
5.018	2.8271484375
5.02	2.8271484375
5.022	2.83203125
5.024	2.841796875
5.026	2.83203125
5.028	2.8369140625
5.03	2.841796875
5.032	2.8515625
5.034	2.861328125
5.036	2.87109375
5.038	2.8857421875
5.04	2.890625
5.042	2.8955078125
5.044	2.900390625
5.045996	2.9052734375
5.047996	2.9150390625
5.049996	2.9345703125
5.051996	2.9443359375
5.054	2.9638671875
5.056	2.978515625
5.058	2.9833984375
5.06	2.9931640625
5.062	3.0029296875
5.064	3.0078125
5.066	3.017578125
5.068	3.037109375
5.07	3.046875
5.072	3.056640625
5.074	3.0712890625
5.076	3.076171875
5.078	3.0810546875
5.08	3.095703125
5.082	3.095703125
5.084	3.1005859375
5.086	3.1103515625
5.088	3.115234375
5.089996	3.1201171875
5.091996	3.125
5.093996	3.1298828125
5.095996	3.1298828125
5.098	3.1298828125
5.1	3.1298828125
5.102	3.1298828125
5.104	3.1298828125
5.106	3.125
5.108	3.125
5.11	3.134765625
5.112	3.1298828125
5.114	3.134765625
5.116	3.134765625
5.118	3.125
5.12	3.115234375
5.122	3.1103515625
5.124	3.10546875
5.126	3.095703125
5.128	3.0908203125
5.13	3.0859375
5.131996	3.0810546875
5.133996	3.076171875
5.135996	3.0712890625
5.137996	3.06640625
5.14	3.0517578125
5.142	3.037109375
5.144	3.0224609375
5.146	3.0078125
5.148	3.0029296875
5.15	2.998046875
5.152	2.9931640625
5.154	2.9833984375
5.156	2.96875
5.158	2.958984375
5.16	2.9443359375
5.162	2.9296875
5.164	2.9150390625
5.166	2.900390625
5.168	2.8955078125
5.17	2.8955078125
5.172	2.8857421875
5.173996	2.8759765625
5.175996	2.87109375
5.177996	2.861328125
5.179996	2.8515625
5.182	2.8515625
5.184	2.841796875
5.186	2.8369140625
5.188	2.8369140625
5.19	2.83203125
5.192	2.83203125
5.194	2.8369140625
5.196	2.8369140625
5.198	2.83203125
5.2	2.8271484375
5.202	2.8271484375
5.204	2.8271484375
5.206	2.822265625
5.208	2.83203125
5.21	2.8369140625
5.212	2.841796875
